Customer_ID,AI_Repayment_Score,AI_Status_Prediction,AI_Expected_Days
CUST07467,99.0,Likely to Repay,183
CUST07468,0.0,Likely to Default,267
CUST07469,0.0,Likely to Default,172
CUST07470,0.0,Likely to Default,268
CUST07471,0.0,Likely to Default,366
CUST07472,0.0,Likely to Default,87
CUST07473,100.0,Likely to Repay,276
CUST07474,0.0,Likely to Default,270
CUST07475,99.0,Likely to Repay,91
CUST07476,100.0,Likely to Repay,88
CUST07477,0.0,Likely to Default,173
CUST07478,1.0,Likely to Default,266
CUST07479,0.0,Likely to Default,79
CUST07480,0.0,Likely to Default,179
CUST07481,3.0,Likely to Default,358
CUST07482,0.0,Likely to Default,264
CUST07483,2.0,Likely to Default,359
CUST07484,99.0,Likely to Repay,81
CUST07485,100.0,Likely to Repay,80
CUST07486,0.0,Likely to Default,270
CUST07487,100.0,Likely to Repay,368
CUST07488,0.0,Likely to Default,82
CUST07489,1.0,Likely to Default,268
CUST07490,100.0,Likely to Repay,276
CUST07491,100.0,Likely to Repay,271
CUST07492,1.0,Likely to Default,77
CUST07493,100.0,Likely to Repay,91
CUST07494,0.0,Likely to Default,271
CUST07495,0.0,Likely to Default,183
CUST07496,0.0,Likely to Default,269
CUST07497,99.0,Likely to Repay,273
CUST07498,100.0,Likely to Repay,262
CUST07499,99.0,Likely to Repay,181
CUST07500,98.0,Likely to Repay,361
CUST07501,94.0,Likely to Repay,89
CUST07502,2.0,Likely to Default,86
CUST07503,0.0,Likely to Default,364
CUST07504,100.0,Likely to Repay,263
CUST07505,0.0,Likely to Default,272
CUST07506,0.0,Likely to Default,83
CUST07507,0.0,Likely to Default,272
CUST07508,1.0,Likely to Default,363
CUST07509,0.0,Likely to Default,94
CUST07510,91.0,Likely to Repay,180
CUST07511,1.0,Likely to Default,273
CUST07512,0.0,Likely to Default,357
CUST07513,100.0,Likely to Repay,84
CUST07514,0.0,Likely to Default,80
CUST07515,0.0,Likely to Default,174
CUST07516,1.0,Likely to Default,270
CUST07517,100.0,Likely to Repay,175
CUST07518,0.0,Likely to Default,356
CUST07519,1.0,Likely to Default,83
CUST07520,5.0,Likely to Default,83
CUST07521,5.0,Likely to Default,177
CUST07522,0.0,Likely to Default,170
CUST07523,0.0,Likely to Default,175
CUST07524,0.0,Likely to Default,267
CUST07525,0.0,Likely to Default,82
CUST07526,99.0,Likely to Repay,269
CUST07527,99.0,Likely to Repay,351
CUST07528,0.0,Likely to Default,268
CUST07529,2.0,Likely to Default,171
CUST07530,1.0,Likely to Default,361
CUST07531,100.0,Likely to Repay,362
CUST07532,0.0,Likely to Default,265
CUST07533,1.0,Likely to Default,266
CUST07534,100.0,Likely to Repay,179
CUST07535,98.0,Likely to Repay,174
CUST07536,1.0,Likely to Default,359
CUST07537,0.0,Likely to Default,179
CUST07538,1.0,Likely to Default,78
CUST07539,0.0,Likely to Default,94
CUST07540,0.0,Likely to Default,361
CUST07541,0.0,Likely to Default,270
CUST07542,0.0,Likely to Default,274
CUST07543,0.0,Likely to Default,89
CUST07544,0.0,Likely to Default,268
CUST07545,0.0,Likely to Default,181
CUST07546,1.0,Likely to Default,86
CUST07547,99.0,Likely to Repay,359
CUST07548,0.0,Likely to Default,269
CUST07549,100.0,Likely to Repay,356
CUST07550,1.0,Likely to Default,355
CUST07551,0.0,Likely to Default,271
CUST07552,100.0,Likely to Repay,262
CUST07553,97.0,Likely to Repay,96
CUST07554,2.0,Likely to Default,85
CUST07555,0.0,Likely to Default,361
CUST07556,1.0,Likely to Default,361
CUST07557,100.0,Likely to Repay,91
CUST07558,99.0,Likely to Repay,349
CUST07559,100.0,Likely to Repay,181
CUST07560,0.0,Likely to Default,270
CUST07561,0.0,Likely to Default,272
CUST07562,1.0,Likely to Default,179
CUST07563,0.0,Likely to Default,80
CUST07564,99.0,Likely to Repay,89
CUST07565,1.0,Likely to Default,361
CUST07566,99.0,Likely to Repay,352
CUST07567,1.0,Likely to Default,92
CUST07568,0.0,Likely to Default,358
CUST07569,100.0,Likely to Repay,189
CUST07570,2.0,Likely to Default,272
CUST07571,0.0,Likely to Default,181
CUST07572,0.0,Likely to Default,267
CUST07573,0.0,Likely to Default,273
CUST07574,0.0,Likely to Default,360
CUST07575,100.0,Likely to Repay,361
CUST07576,98.0,Likely to Repay,269
CUST07577,97.0,Likely to Repay,360
CUST07578,100.0,Likely to Repay,185
CUST07579,99.0,Likely to Repay,88
CUST07580,100.0,Likely to Repay,360
CUST07581,0.0,Likely to Default,356
CUST07582,0.0,Likely to Default,355
CUST07583,100.0,Likely to Repay,81
CUST07584,0.0,Likely to Default,176
CUST07585,2.0,Likely to Default,272
CUST07586,3.0,Likely to Default,179
CUST07587,5.0,Likely to Default,360
CUST07588,99.0,Likely to Repay,87
CUST07589,99.0,Likely to Repay,187
CUST07590,3.0,Likely to Default,362
CUST07591,0.0,Likely to Default,365
CUST07592,0.0,Likely to Default,272
CUST07593,0.0,Likely to Default,92
CUST07594,0.0,Likely to Default,271
CUST07595,100.0,Likely to Repay,179
CUST07596,100.0,Likely to Repay,263
CUST07597,1.0,Likely to Default,178
CUST07598,0.0,Likely to Default,357
CUST07599,0.0,Likely to Default,78
CUST07600,1.0,Likely to Default,87
CUST07601,0.0,Likely to Default,361
CUST07602,1.0,Likely to Default,93
CUST07603,0.0,Likely to Default,272
CUST07604,3.0,Likely to Default,167
CUST07605,0.0,Likely to Default,175
CUST07606,99.0,Likely to Repay,182
CUST07607,0.0,Likely to Default,269
CUST07608,0.0,Likely to Default,175
CUST07609,99.0,Likely to Repay,89
CUST07610,0.0,Likely to Default,181
CUST07611,100.0,Likely to Repay,266
CUST07612,0.0,Likely to Default,82
CUST07613,99.0,Likely to Repay,355
CUST07614,0.0,Likely to Default,87
CUST07615,0.0,Likely to Default,269
CUST07616,0.0,Likely to Default,80
CUST07617,0.0,Likely to Default,170
CUST07618,0.0,Likely to Default,270
CUST07619,1.0,Likely to Default,357
CUST07620,0.0,Likely to Default,167
CUST07621,0.0,Likely to Default,271
CUST07622,0.0,Likely to Default,269
CUST07623,100.0,Likely to Repay,365
CUST07624,96.0,Likely to Repay,351
CUST07625,0.0,Likely to Default,268
CUST07626,1.0,Likely to Default,359
CUST07627,0.0,Likely to Default,358
CUST07628,0.0,Likely to Default,175
CUST07629,99.0,Likely to Repay,268
CUST07630,99.0,Likely to Repay,94
CUST07631,96.0,Likely to Repay,166
CUST07632,2.0,Likely to Default,269
CUST07633,1.0,Likely to Default,275
CUST07634,98.0,Likely to Repay,177
CUST07635,0.0,Likely to Default,362
CUST07636,97.0,Likely to Repay,84
CUST07637,99.0,Likely to Repay,97
CUST07638,99.0,Likely to Repay,272
CUST07639,0.0,Likely to Default,269
CUST07640,3.0,Likely to Default,83
CUST07641,100.0,Likely to Repay,270
CUST07642,1.0,Likely to Default,86
CUST07643,0.0,Likely to Default,356
CUST07644,0.0,Likely to Default,81
CUST07645,93.0,Likely to Repay,73
CUST07646,0.0,Likely to Default,79
CUST07647,99.0,Likely to Repay,276
CUST07648,0.0,Likely to Default,358
CUST07649,0.0,Likely to Default,177
CUST07650,1.0,Likely to Default,178
CUST07651,99.0,Likely to Repay,90
CUST07652,1.0,Likely to Default,271
CUST07653,3.0,Likely to Default,180
CUST07654,2.0,Likely to Default,162
CUST07655,1.0,Likely to Default,87
CUST07656,94.0,Likely to Repay,86
CUST07657,0.0,Likely to Default,272
CUST07658,1.0,Likely to Default,178
CUST07659,0.0,Likely to Default,76
CUST07660,0.0,Likely to Default,357
CUST07661,0.0,Likely to Default,359
CUST07662,98.0,Likely to Repay,365
CUST07663,100.0,Likely to Repay,88
CUST07664,0.0,Likely to Default,269
CUST07665,0.0,Likely to Default,358
CUST07666,98.0,Likely to Repay,352
CUST07667,100.0,Likely to Repay,351
CUST07668,1.0,Likely to Default,90
CUST07669,0.0,Likely to Default,81
CUST07670,1.0,Likely to Default,79
CUST07671,1.0,Likely to Default,360
CUST07672,1.0,Likely to Default,85
CUST07673,6.0,Likely to Default,80
CUST07674,100.0,Likely to Repay,267
CUST07675,0.0,Likely to Default,86
CUST07676,100.0,Likely to Repay,182
CUST07677,0.0,Likely to Default,82
CUST07678,2.0,Likely to Default,72
CUST07679,99.0,Likely to Repay,178
CUST07680,100.0,Likely to Repay,185
CUST07681,96.0,Likely to Repay,94
CUST07682,0.0,Likely to Default,272
CUST07683,0.0,Likely to Default,357
CUST07684,100.0,Likely to Repay,172
CUST07685,2.0,Likely to Default,275
CUST07686,3.0,Likely to Default,86
CUST07687,99.0,Likely to Repay,99
CUST07688,0.0,Likely to Default,175
CUST07689,2.0,Likely to Default,183
CUST07690,100.0,Likely to Repay,275
CUST07691,4.0,Likely to Default,87
CUST07692,2.0,Likely to Default,178
CUST07693,2.0,Likely to Default,179
CUST07694,1.0,Likely to Default,361
CUST07695,0.0,Likely to Default,173
CUST07696,0.0,Likely to Default,267
CUST07697,0.0,Likely to Default,83
CUST07698,98.0,Likely to Repay,183
CUST07699,2.0,Likely to Default,357
CUST07700,0.0,Likely to Default,173
CUST07701,100.0,Likely to Repay,180
CUST07702,100.0,Likely to Repay,94
CUST07703,0.0,Likely to Default,364
CUST07704,100.0,Likely to Repay,269
CUST07705,0.0,Likely to Default,265
CUST07706,1.0,Likely to Default,84
CUST07707,100.0,Likely to Repay,274
CUST07708,100.0,Likely to Repay,263
CUST07709,1.0,Likely to Default,177
CUST07710,1.0,Likely to Default,268
CUST07711,2.0,Likely to Default,359
CUST07712,0.0,Likely to Default,172
CUST07713,0.0,Likely to Default,272
CUST07714,0.0,Likely to Default,364
CUST07715,99.0,Likely to Repay,186
CUST07716,98.0,Likely to Repay,353
CUST07717,2.0,Likely to Default,83
CUST07718,99.0,Likely to Repay,84
CUST07719,99.0,Likely to Repay,275
CUST07720,0.0,Likely to Default,357
CUST07721,91.0,Likely to Repay,169
CUST07722,100.0,Likely to Repay,368
CUST07723,2.0,Likely to Default,358
CUST07724,0.0,Likely to Default,80
CUST07725,0.0,Likely to Default,81
CUST07726,0.0,Likely to Default,271
CUST07727,0.0,Likely to Default,361
CUST07728,1.0,Likely to Default,357
CUST07729,100.0,Likely to Repay,179
CUST07730,0.0,Likely to Default,169
CUST07731,99.0,Likely to Repay,81
CUST07732,100.0,Likely to Repay,356
CUST07733,99.0,Likely to Repay,263
CUST07734,0.0,Likely to Default,93
CUST07735,99.0,Likely to Repay,351
CUST07736,11.0,Likely to Default,84
CUST07737,100.0,Likely to Repay,275
CUST07738,0.0,Likely to Default,359
CUST07739,0.0,Likely to Default,267
CUST07740,100.0,Likely to Repay,356
CUST07741,0.0,Likely to Default,359
CUST07742,100.0,Likely to Repay,278
CUST07743,0.0,Likely to Default,184
CUST07744,1.0,Likely to Default,270
CUST07745,100.0,Likely to Repay,261
CUST07746,1.0,Likely to Default,81
CUST07747,0.0,Likely to Default,267
CUST07748,98.0,Likely to Repay,267
CUST07749,0.0,Likely to Default,91
CUST07750,0.0,Likely to Default,175
CUST07751,0.0,Likely to Default,267
CUST07752,97.0,Likely to Repay,98
CUST07753,4.0,Likely to Default,168
CUST07754,100.0,Likely to Repay,177
CUST07755,0.0,Likely to Default,269
CUST07756,100.0,Likely to Repay,180
CUST07757,2.0,Likely to Default,268
CUST07758,0.0,Likely to Default,182
CUST07759,0.0,Likely to Default,176
CUST07760,2.0,Likely to Default,171
CUST07761,100.0,Likely to Repay,268
CUST07762,100.0,Likely to Repay,187
CUST07763,99.0,Likely to Repay,360
CUST07764,99.0,Likely to Repay,88
CUST07765,0.0,Likely to Default,81
CUST07766,1.0,Likely to Default,357
CUST07767,0.0,Likely to Default,183
CUST07768,0.0,Likely to Default,358
CUST07769,98.0,Likely to Repay,266
CUST07770,1.0,Likely to Default,86
CUST07771,0.0,Likely to Default,172
CUST07772,0.0,Likely to Default,79
CUST07773,0.0,Likely to Default,353
CUST07774,0.0,Likely to Default,365
CUST07775,1.0,Likely to Default,87
CUST07776,0.0,Likely to Default,72
CUST07777,2.0,Likely to Default,74
CUST07778,0.0,Likely to Default,89
CUST07779,1.0,Likely to Default,362
CUST07780,99.0,Likely to Repay,170
CUST07781,0.0,Likely to Default,81
CUST07782,1.0,Likely to Default,178
CUST07783,0.0,Likely to Default,85
CUST07784,0.0,Likely to Default,271
CUST07785,99.0,Likely to Repay,185
CUST07786,99.0,Likely to Repay,272
CUST07787,2.0,Likely to Default,360
CUST07788,99.0,Likely to Repay,263
CUST07789,0.0,Likely to Default,361
CUST07790,1.0,Likely to Default,80
CUST07791,1.0,Likely to Default,366
CUST07792,0.0,Likely to Default,89
CUST07793,99.0,Likely to Repay,86
CUST07794,99.0,Likely to Repay,85
CUST07795,2.0,Likely to Default,361
CUST07796,99.0,Likely to Repay,96
CUST07797,1.0,Likely to Default,269
CUST07798,0.0,Likely to Default,271
CUST07799,0.0,Likely to Default,89
CUST07800,0.0,Likely to Default,81
CUST07801,4.0,Likely to Default,180
CUST07802,2.0,Likely to Default,359
CUST07803,97.0,Likely to Repay,181
CUST07804,99.0,Likely to Repay,260
CUST07805,1.0,Likely to Default,364
CUST07806,0.0,Likely to Default,276
CUST07807,90.0,Likely to Repay,367
CUST07808,100.0,Likely to Repay,362
CUST07809,0.0,Likely to Default,357
CUST07810,99.0,Likely to Repay,264
CUST07811,100.0,Likely to Repay,85
CUST07812,1.0,Likely to Default,268
CUST07813,1.0,Likely to Default,355
CUST07814,100.0,Likely to Repay,261
CUST07815,0.0,Likely to Default,267
CUST07816,99.0,Likely to Repay,189
CUST07817,3.0,Likely to Default,365
CUST07818,99.0,Likely to Repay,267
CUST07819,0.0,Likely to Default,360
CUST07820,99.0,Likely to Repay,269
CUST07821,100.0,Likely to Repay,187
CUST07822,0.0,Likely to Default,269
CUST07823,0.0,Likely to Default,79
CUST07824,100.0,Likely to Repay,358
CUST07825,98.0,Likely to Repay,181
CUST07826,0.0,Likely to Default,265
CUST07827,2.0,Likely to Default,177
CUST07828,99.0,Likely to Repay,270
CUST07829,0.0,Likely to Default,357
CUST07830,0.0,Likely to Default,267
CUST07831,0.0,Likely to Default,184
CUST07832,2.0,Likely to Default,84
CUST07833,100.0,Likely to Repay,188
CUST07834,0.0,Likely to Default,83
CUST07835,0.0,Likely to Default,86
CUST07836,99.0,Likely to Repay,371
CUST07837,0.0,Likely to Default,175
CUST07838,1.0,Likely to Default,266
CUST07839,1.0,Likely to Default,87
CUST07840,100.0,Likely to Repay,177
CUST07841,100.0,Likely to Repay,356
CUST07842,96.0,Likely to Repay,264
CUST07843,100.0,Likely to Repay,269
CUST07844,0.0,Likely to Default,269
CUST07845,0.0,Likely to Default,175
CUST07846,0.0,Likely to Default,176
CUST07847,0.0,Likely to Default,269
CUST07848,0.0,Likely to Default,354
CUST07849,0.0,Likely to Default,263
CUST07850,0.0,Likely to Default,267
CUST07851,98.0,Likely to Repay,363
CUST07852,0.0,Likely to Default,363
CUST07853,0.0,Likely to Default,359
CUST07854,100.0,Likely to Repay,270
CUST07855,0.0,Likely to Default,357
CUST07856,100.0,Likely to Repay,177
CUST07857,0.0,Likely to Default,360
CUST07858,99.0,Likely to Repay,278
CUST07859,0.0,Likely to Default,79
CUST07860,1.0,Likely to Default,89
CUST07861,96.0,Likely to Repay,188
CUST07862,99.0,Likely to Repay,93
CUST07863,5.0,Likely to Default,88
CUST07864,100.0,Likely to Repay,84
CUST07865,1.0,Likely to Default,171
CUST07866,2.0,Likely to Default,92
CUST07867,100.0,Likely to Repay,277
CUST07868,100.0,Likely to Repay,83
CUST07869,1.0,Likely to Default,362
CUST07870,100.0,Likely to Repay,94
CUST07871,0.0,Likely to Default,81
CUST07872,0.0,Likely to Default,268
CUST07873,99.0,Likely to Repay,178
CUST07874,1.0,Likely to Default,170
CUST07875,2.0,Likely to Default,74
CUST07876,99.0,Likely to Repay,262
CUST07877,0.0,Likely to Default,84
CUST07878,98.0,Likely to Repay,178
CUST07879,1.0,Likely to Default,174
CUST07880,0.0,Likely to Default,360
CUST07881,1.0,Likely to Default,358
CUST07882,99.0,Likely to Repay,273
CUST07883,6.0,Likely to Default,267
CUST07884,0.0,Likely to Default,171
CUST07885,0.0,Likely to Default,177
CUST07886,0.0,Likely to Default,176
CUST07887,0.0,Likely to Default,80
CUST07888,2.0,Likely to Default,359
CUST07889,0.0,Likely to Default,357
CUST07890,0.0,Likely to Default,174
CUST07891,100.0,Likely to Repay,185
CUST07892,0.0,Likely to Default,363
CUST07893,0.0,Likely to Default,269
CUST07894,0.0,Likely to Default,173
CUST07895,2.0,Likely to Default,171
CUST07896,99.0,Likely to Repay,263
CUST07897,0.0,Likely to Default,175
CUST07898,0.0,Likely to Default,364
CUST07899,98.0,Likely to Repay,361
CUST07900,0.0,Likely to Default,264
CUST07901,0.0,Likely to Default,357
CUST07902,99.0,Likely to Repay,267
CUST07903,1.0,Likely to Default,266
CUST07904,2.0,Likely to Default,355
CUST07905,100.0,Likely to Repay,267
CUST07906,0.0,Likely to Default,358
CUST07907,0.0,Likely to Default,269
CUST07908,99.0,Likely to Repay,262
CUST07909,100.0,Likely to Repay,260
CUST07910,97.0,Likely to Repay,359
CUST07911,0.0,Likely to Default,166
CUST07912,94.0,Likely to Repay,88
CUST07913,0.0,Likely to Default,176
CUST07914,98.0,Likely to Repay,264
CUST07915,0.0,Likely to Default,358
CUST07916,100.0,Likely to Repay,266
CUST07917,2.0,Likely to Default,170
CUST07918,1.0,Likely to Default,94
CUST07919,99.0,Likely to Repay,177
CUST07920,0.0,Likely to Default,360
CUST07921,100.0,Likely to Repay,362
CUST07922,1.0,Likely to Default,181
CUST07923,100.0,Likely to Repay,183
CUST07924,100.0,Likely to Repay,88
CUST07925,100.0,Likely to Repay,262
CUST07926,0.0,Likely to Default,363
CUST07927,0.0,Likely to Default,361
CUST07928,99.0,Likely to Repay,94
CUST07929,1.0,Likely to Default,362
CUST07930,1.0,Likely to Default,361
CUST07931,99.0,Likely to Repay,178
CUST07932,1.0,Likely to Default,178
CUST07933,0.0,Likely to Default,81
CUST07934,1.0,Likely to Default,357
CUST07935,94.0,Likely to Repay,88
CUST07936,0.0,Likely to Default,265
CUST07937,2.0,Likely to Default,270
CUST07938,96.0,Likely to Repay,89
CUST07939,100.0,Likely to Repay,351
CUST07940,0.0,Likely to Default,268
CUST07941,4.0,Likely to Default,357
CUST07942,0.0,Likely to Default,175
CUST07943,0.0,Likely to Default,85
CUST07944,98.0,Likely to Repay,276
CUST07945,0.0,Likely to Default,362
CUST07946,0.0,Likely to Default,176
CUST07947,1.0,Likely to Default,89
CUST07948,0.0,Likely to Default,266
CUST07949,100.0,Likely to Repay,186
CUST07950,100.0,Likely to Repay,97
CUST07951,100.0,Likely to Repay,268
CUST07952,0.0,Likely to Default,356
CUST07953,0.0,Likely to Default,175
CUST07954,0.0,Likely to Default,175
CUST07955,100.0,Likely to Repay,363
CUST07956,0.0,Likely to Default,176
CUST07957,8.0,Likely to Default,172
CUST07958,0.0,Likely to Default,79
CUST07959,100.0,Likely to Repay,358
CUST07960,2.0,Likely to Default,171
CUST07961,98.0,Likely to Repay,355
CUST07962,2.0,Likely to Default,90
CUST07963,1.0,Likely to Default,88
CUST07964,0.0,Likely to Default,359
CUST07965,1.0,Likely to Default,363
CUST07966,0.0,Likely to Default,271
CUST07967,0.0,Likely to Default,85
CUST07968,100.0,Likely to Repay,184
CUST07969,99.0,Likely to Repay,95
CUST07970,100.0,Likely to Repay,99
CUST07971,0.0,Likely to Default,270
CUST07972,0.0,Likely to Default,363
CUST07973,1.0,Likely to Default,89
CUST07974,100.0,Likely to Repay,259
CUST07975,0.0,Likely to Default,357
CUST07976,0.0,Likely to Default,81
CUST07977,0.0,Likely to Default,264
CUST07978,98.0,Likely to Repay,82
CUST07979,3.0,Likely to Default,167
CUST07980,100.0,Likely to Repay,363
CUST07981,100.0,Likely to Repay,361
CUST07982,99.0,Likely to Repay,88
CUST07983,0.0,Likely to Default,271
CUST07984,2.0,Likely to Default,269
CUST07985,0.0,Likely to Default,182
CUST07986,1.0,Likely to Default,162
CUST07987,0.0,Likely to Default,267
CUST07988,100.0,Likely to Repay,358
CUST07989,100.0,Likely to Repay,180
CUST07990,0.0,Likely to Default,80
CUST07991,100.0,Likely to Repay,97
CUST07992,98.0,Likely to Repay,364
CUST07993,99.0,Likely to Repay,365
CUST07994,100.0,Likely to Repay,171
CUST07995,1.0,Likely to Default,89
CUST07996,2.0,Likely to Default,363
CUST07997,100.0,Likely to Repay,99
CUST07998,0.0,Likely to Default,175
CUST07999,2.0,Likely to Default,359
CUST08000,100.0,Likely to Repay,262
CUST08001,100.0,Likely to Repay,82
CUST08002,2.0,Likely to Default,362
CUST08003,93.0,Likely to Repay,186
CUST08004,99.0,Likely to Repay,271
CUST08005,96.0,Likely to Repay,364
CUST08006,97.0,Likely to Repay,97
CUST08007,1.0,Likely to Default,88
CUST08008,99.0,Likely to Repay,179
CUST08009,1.0,Likely to Default,90
CUST08010,97.0,Likely to Repay,259
CUST08011,3.0,Likely to Default,173
CUST08012,99.0,Likely to Repay,170
CUST08013,0.0,Likely to Default,357
CUST08014,3.0,Likely to Default,174
CUST08015,100.0,Likely to Repay,355
CUST08016,0.0,Likely to Default,175
CUST08017,0.0,Likely to Default,359
CUST08018,0.0,Likely to Default,360
CUST08019,1.0,Likely to Default,357
CUST08020,99.0,Likely to Repay,265
CUST08021,0.0,Likely to Default,358
CUST08022,2.0,Likely to Default,268
CUST08023,100.0,Likely to Repay,363
CUST08024,100.0,Likely to Repay,363
CUST08025,100.0,Likely to Repay,267
CUST08026,99.0,Likely to Repay,268
CUST08027,100.0,Likely to Repay,268
CUST08028,0.0,Likely to Default,268
CUST08029,0.0,Likely to Default,358
CUST08030,100.0,Likely to Repay,371
CUST08031,100.0,Likely to Repay,181
CUST08032,0.0,Likely to Default,171
CUST08033,1.0,Likely to Default,360
CUST08034,99.0,Likely to Repay,172
CUST08035,99.0,Likely to Repay,272
CUST08036,99.0,Likely to Repay,171
CUST08037,0.0,Likely to Default,271
CUST08038,0.0,Likely to Default,363
CUST08039,0.0,Likely to Default,176
CUST08040,0.0,Likely to Default,273
CUST08041,98.0,Likely to Repay,363
CUST08042,0.0,Likely to Default,360
CUST08043,1.0,Likely to Default,268
CUST08044,100.0,Likely to Repay,268
CUST08045,98.0,Likely to Repay,371
CUST08046,97.0,Likely to Repay,80
CUST08047,0.0,Likely to Default,86
CUST08048,100.0,Likely to Repay,267
CUST08049,0.0,Likely to Default,182
CUST08050,0.0,Likely to Default,269
CUST08051,1.0,Likely to Default,360
CUST08052,0.0,Likely to Default,266
CUST08053,99.0,Likely to Repay,90
CUST08054,100.0,Likely to Repay,276
CUST08055,99.0,Likely to Repay,80
CUST08056,100.0,Likely to Repay,182
CUST08057,0.0,Likely to Default,181
CUST08058,100.0,Likely to Repay,172
CUST08059,0.0,Likely to Default,270
CUST08060,3.0,Likely to Default,83
CUST08061,2.0,Likely to Default,273
CUST08062,90.0,Likely to Repay,176
CUST08063,100.0,Likely to Repay,268
CUST08064,98.0,Likely to Repay,88
CUST08065,2.0,Likely to Default,361
CUST08066,97.0,Likely to Repay,88
CUST08067,99.0,Likely to Repay,183
CUST08068,98.0,Likely to Repay,174
CUST08069,0.0,Likely to Default,184
CUST08070,99.0,Likely to Repay,265
CUST08071,0.0,Likely to Default,92
CUST08072,0.0,Likely to Default,269
CUST08073,97.0,Likely to Repay,190
CUST08074,0.0,Likely to Default,95
CUST08075,100.0,Likely to Repay,351
CUST08076,96.0,Likely to Repay,170
CUST08077,100.0,Likely to Repay,95
CUST08078,0.0,Likely to Default,88
CUST08079,0.0,Likely to Default,180
CUST08080,0.0,Likely to Default,360
CUST08081,100.0,Likely to Repay,85
CUST08082,97.0,Likely to Repay,87
CUST08083,0.0,Likely to Default,363
CUST08084,1.0,Likely to Default,174
CUST08085,0.0,Likely to Default,74
CUST08086,100.0,Likely to Repay,180
CUST08087,100.0,Likely to Repay,269
CUST08088,99.0,Likely to Repay,281
CUST08089,0.0,Likely to Default,356
CUST08090,99.0,Likely to Repay,179
CUST08091,98.0,Likely to Repay,83
CUST08092,0.0,Likely to Default,360
CUST08093,0.0,Likely to Default,270
CUST08094,0.0,Likely to Default,164
CUST08095,0.0,Likely to Default,357
CUST08096,0.0,Likely to Default,359
CUST08097,98.0,Likely to Repay,177
CUST08098,3.0,Likely to Default,93
CUST08099,1.0,Likely to Default,86
CUST08100,99.0,Likely to Repay,95
CUST08101,100.0,Likely to Repay,174
CUST08102,0.0,Likely to Default,273
CUST08103,99.0,Likely to Repay,364
CUST08104,92.0,Likely to Repay,163
CUST08105,2.0,Likely to Default,78
CUST08106,0.0,Likely to Default,80
CUST08107,99.0,Likely to Repay,355
CUST08108,2.0,Likely to Default,360
CUST08109,2.0,Likely to Default,358
CUST08110,3.0,Likely to Default,364
CUST08111,0.0,Likely to Default,355
CUST08112,0.0,Likely to Default,182
CUST08113,0.0,Likely to Default,80
CUST08114,2.0,Likely to Default,93
CUST08115,0.0,Likely to Default,171
CUST08116,100.0,Likely to Repay,271
CUST08117,99.0,Likely to Repay,85
CUST08118,1.0,Likely to Default,269
CUST08119,1.0,Likely to Default,269
CUST08120,100.0,Likely to Repay,276
CUST08121,0.0,Likely to Default,267
CUST08122,100.0,Likely to Repay,97
CUST08123,1.0,Likely to Default,77
CUST08124,1.0,Likely to Default,179
CUST08125,0.0,Likely to Default,95
CUST08126,0.0,Likely to Default,171
CUST08127,100.0,Likely to Repay,271
CUST08128,100.0,Likely to Repay,174
CUST08129,4.0,Likely to Default,178
CUST08130,1.0,Likely to Default,83
CUST08131,0.0,Likely to Default,176
CUST08132,99.0,Likely to Repay,260
CUST08133,0.0,Likely to Default,69
CUST08134,0.0,Likely to Default,79
CUST08135,0.0,Likely to Default,79
CUST08136,0.0,Likely to Default,361
CUST08137,2.0,Likely to Default,273
CUST08138,2.0,Likely to Default,170
CUST08139,1.0,Likely to Default,357
CUST08140,100.0,Likely to Repay,83
CUST08141,0.0,Likely to Default,362
CUST08142,1.0,Likely to Default,360
CUST08143,0.0,Likely to Default,177
CUST08144,1.0,Likely to Default,273
CUST08145,1.0,Likely to Default,361
CUST08146,0.0,Likely to Default,265
CUST08147,0.0,Likely to Default,269
CUST08148,93.0,Likely to Repay,89
CUST08149,3.0,Likely to Default,85
CUST08150,1.0,Likely to Default,182
CUST08151,1.0,Likely to Default,175
CUST08152,0.0,Likely to Default,361
CUST08153,1.0,Likely to Default,81
CUST08154,2.0,Likely to Default,265
CUST08155,97.0,Likely to Repay,261
CUST08156,100.0,Likely to Repay,360
CUST08157,0.0,Likely to Default,82
CUST08158,0.0,Likely to Default,171
CUST08159,0.0,Likely to Default,356
CUST08160,0.0,Likely to Default,271
CUST08161,94.0,Likely to Repay,75
CUST08162,0.0,Likely to Default,173
CUST08163,2.0,Likely to Default,174
CUST08164,0.0,Likely to Default,266
CUST08165,0.0,Likely to Default,273
CUST08166,100.0,Likely to Repay,275
CUST08167,0.0,Likely to Default,270
CUST08168,96.0,Likely to Repay,184
CUST08169,0.0,Likely to Default,80
CUST08170,99.0,Likely to Repay,178
CUST08171,2.0,Likely to Default,273
CUST08172,4.0,Likely to Default,92
CUST08173,1.0,Likely to Default,181
CUST08174,1.0,Likely to Default,87
CUST08175,100.0,Likely to Repay,174
CUST08176,2.0,Likely to Default,75
CUST08177,2.0,Likely to Default,168
CUST08178,2.0,Likely to Default,171
CUST08179,100.0,Likely to Repay,364
CUST08180,1.0,Likely to Default,266
CUST08181,98.0,Likely to Repay,364
CUST08182,99.0,Likely to Repay,188
CUST08183,0.0,Likely to Default,271
CUST08184,6.0,Likely to Default,169
CUST08185,99.0,Likely to Repay,369
CUST08186,4.0,Likely to Default,83
